City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Ekpoma,NG,2021-04-17 15:16:39,6.7421,6.139,81.45,70,98,4.9
277,Acapulco,MX,2021-04-17 15:14:29,16.8634,-99.8901,80.6,74,40,2.04
278,Hay River,CA,2021-04-17 15:13:42,60.8156,-115.7999,32.0,93,75,3.44
279,Davila,PH,2021-04-17 15:16:39,18.4726,120.5763,80.6,69,40,8.05
280,Sistranda,NO,2021-04-17 15:16:39,63.7256,8.834,51.8,50,0,11.5
281,Tazovskiy,RU,2021-04-17 15:16:40,67.4667,78.7,-11.38,100,57,5.66
282,Port Lincoln,AU,2021-04-17 15:16:40,-34.7333,135.8667,58.98,77,12,3.67
283,Borovoy,RU,2021-04-17 15:16:40,55.4333,86.0833,26.6,46,0,8.95
284,Marsh Harbour,BS,2021-04-17 15:16:41,26.5412,-77.0636,78.67,70,31,14.34
285,Srednekolymsk,RU,2021-04-17 15:16:41,67.45,153.6833,11.23,80,15,10.54
286,Kusti,SD,2021-04-17 15:16:41,13.1629,32.6635,102.42,4,27,6.71
287,Verkhnevilyuysk,RU,2021-04-17 15:16:42,63.4453,120.3167,14.14,81,98,14.12
288,Liverpool,GB,2021-04-17 15:12:17,53.4106,-2.9779,60.8,36,20,5.75
289,Narsaq,GL,2021-04-17 15:16:42,60.9167,-46.05,23.0,28,20,3.44
290,Westport,US,2021-04-17 15:16:42,41.1415,-73.3579,48.99,57,90,9.22
291,Nantucket,US,2021-04-17 15:16:43,41.2835,-70.0995,42.8,81,90,20.71
292,Meulaboh,ID,2021-04-17 15:16:43,4.1363,96.1285,79.41,79,49,1.81
293,Kavieng,PG,2021-04-17 15:16:43,-2.5744,150.7967,82.63,75,64,10.07
294,Butte,US,2021-04-17 15:16:43,39.6499,-121.5677,66.2,26,1,5.75
295,Chancay,PE,2021-04-17 15:16:44,-11.5714,-77.2672,72.0,88,40,3.44
296,Ibra,OM,2021-04-17 15:16:44,22.6906,58.5334,92.52,11,100,16.04
297,Beloha,MG,2021-04-17 15:16:45,-25.1667,45.05,66.65,48,60,10.98
298,Broken Hill,AU,2021-04-17 15:16:45,-31.95,141.4333,50.0,53,1,2.3
299,Antofagasta,CL,2021-04-17 15:16:45,-23.65,-70.4,66.2,63,0,8.05
300,Andenes,NO,2021-04-17 15:16:45,69.3143,16.1194,46.99,70,1,17.27
301,Comodoro Rivadavia,AR,2021-04-17 15:12:35,-45.8667,-67.5,62.6,45,0,5.75
302,Alofi,NU,2021-04-17 15:16:46,-19.0595,-169.9187,68.0,94,6,1.14
303,Vysokovsk,RU,2021-04-17 15:16:46,56.3167,36.55,60.8,31,0,22.37
304,Sechura,PE,2021-04-17 15:16:46,-5.5569,-80.8222,76.03,64,100,8.23
305,Bowling Green,US,2021-04-17 15:16:47,36.9903,-86.4436,55.0,71,90,4.61
306,Norman Wells,CA,2021-04-17 15:16:47,65.282,-126.8329,28.4,93,75,3.85
307,Nyurba,RU,2021-04-17 15:16:47,63.2842,118.3319,12.58,78,100,15.3
308,Kabo,CF,2021-04-17 15:16:48,7.6994,18.629,103.87,16,73,5.17
309,Saraland,US,2021-04-17 15:16:48,30.8207,-88.0706,63.0,98,100,3.85
310,Sao Jose Da Coroa Grande,BR,2021-04-17 15:16:48,-8.8978,-35.1478,81.03,76,70,4.38
311,Lagos,NG,2021-04-17 15:16:49,6.5833,3.75,87.8,70,75,8.05
312,Puerto Madryn,AR,2021-04-17 15:16:49,-42.7692,-65.0385,66.54,43,100,15.55
313,Stornoway,GB,2021-04-17 15:13:31,58.2093,-6.3865,53.6,58,100,16.11
314,Develi,TR,2021-04-17 15:16:49,38.3906,35.4922,68.0,45,75,1.14
315,Mogadishu,SO,2021-04-17 15:12:14,2.0371,45.3438,86.0,62,20,11.5
316,Fort Abbas,PK,2021-04-17 15:16:50,29.1925,72.8536,87.03,21,0,8.41
317,Zaysan,KZ,2021-04-17 15:16:50,47.4667,84.8667,53.55,54,28,9.86
318,Hambantota,LK,2021-04-17 15:16:50,6.1241,81.1185,78.8,100,75,3.44
319,Lompoc,US,2021-04-17 15:16:51,34.6391,-120.4579,48.2,87,0,5.66
320,Lujan,AR,2021-04-17 15:16:51,-34.5703,-59.105,78.01,54,35,4.0
321,Punta Cardon,VE,2021-04-17 15:16:51,11.6581,-70.215,82.42,70,100,25.5
322,Babol,IR,2021-04-17 15:16:51,36.5513,52.679,71.6,40,0,6.91
323,Bonthe,SL,2021-04-17 15:16:52,7.5264,-12.505,80.89,76,100,7.67
324,Zhangzhou,CN,2021-04-17 15:16:52,24.5133,117.6556,69.8,49,0,13.42
325,Henties Bay,NA,2021-04-17 15:16:52,-22.116,14.2845,79.0,53,100,5.01
326,Taunggyi,MM,2021-04-17 15:16:53,20.7833,97.0333,59.41,87,0,3.36
327,Bambanglipuro,ID,2021-04-17 15:16:53,-7.95,110.2833,78.06,84,100,3.06
328,Palana,RU,2021-04-17 15:16:53,59.1167,159.9667,21.92,91,85,20.56
329,Sandovo,RU,2021-04-17 15:16:54,58.4602,36.4128,52.84,44,3,9.06
330,Kapit,MY,2021-04-17 15:16:54,2.0167,112.9333,74.19,99,100,0.51
331,Tulum,MX,2021-04-17 15:16:54,20.2167,-87.4667,86.0,70,40,10.36
332,Krasnyy Chikoy,RU,2021-04-17 15:16:54,50.3643,108.7512,41.41,60,1,4.54
333,Rudnyy,KZ,2021-04-17 15:16:55,52.9594,63.1206,53.6,62,0,4.47
334,Mehamn,NO,2021-04-17 15:16:55,71.0357,27.8492,37.83,96,100,8.41
335,Maputo,MZ,2021-04-17 15:16:55,-25.9653,32.5892,75.2,46,20,9.22
336,Bolotnoye,RU,2021-04-17 15:16:56,55.6717,84.3981,19.54,87,79,5.19
337,Mwinilunga,ZM,2021-04-17 15:16:56,-11.7358,24.4293,68.54,74,100,6.89
338,Prado,BR,2021-04-17 15:16:56,-17.3411,-39.2208,82.06,62,61,4.07
339,Melo,UY,2021-04-17 15:16:57,-32.3667,-54.1833,73.51,72,20,7.18
340,San Francisco Del Mar,MX,2021-04-17 15:16:57,16.2333,-94.65,84.09,63,94,13.06
341,Tarakan,ID,2021-04-17 15:13:42,3.3,117.6333,80.91,76,100,4.52
342,Santiago Del Estero,AR,2021-04-17 15:14:16,-27.7951,-64.2615,78.87,68,81,8.14
343,Vestmannaeyjar,IS,2021-04-17 15:16:57,63.4427,-20.2734,41.0,93,90,19.57
344,Ulaanbaatar,MN,2021-04-17 15:16:58,47.9077,106.8832,44.6,26,0,2.24
345,Rocha,UY,2021-04-17 15:16:58,-34.4833,-54.3333,73.36,60,1,4.09
346,Husavik,IS,2021-04-17 15:16:58,66.0449,-17.3389,46.4,57,75,4.61
347,Necochea,AR,2021-04-17 15:16:59,-38.5473,-58.7368,71.01,76,100,5.01
348,Aksarka,RU,2021-04-17 15:16:59,66.5606,67.7975,-5.19,98,10,5.08
349,Lodja,CD,2021-04-17 15:16:59,-3.4833,23.4333,85.19,57,73,3.31
350,Emerald,AU,2021-04-17 15:17:00,-23.5333,148.1667,68.0,68,90,14.97
351,Kutum,SD,2021-04-17 15:17:00,14.2,24.6667,89.78,4,3,11.21
352,Sayyan,YE,2021-04-17 15:17:00,15.1718,44.3244,69.53,20,60,16.96
353,Talnakh,RU,2021-04-17 15:17:01,69.4865,88.3972,-19.21,98,88,2.77
354,Milkovo,RU,2021-04-17 15:17:01,54.7167,158.6167,22.89,78,56,5.12
355,Pouebo,NC,2021-04-17 15:17:01,-20.4,164.5667,74.07,86,37,11.5
356,Kangalassy,RU,2021-04-17 15:17:02,62.3464,129.9628,23.0,93,0,11.18
357,Batagay-Alyta,RU,2021-04-17 15:17:02,67.8006,130.4114,10.81,91,100,5.3
358,Laguna De Perlas,NI,2021-04-17 15:17:02,12.3429,-83.6712,86.0,79,75,4.61
359,Minab,IR,2021-04-17 15:17:02,27.1467,57.0801,84.2,51,75,13.8
360,Guanhaes,BR,2021-04-17 15:17:03,-18.775,-42.9325,77.38,50,4,3.27
361,Trinidad,BO,2021-04-17 15:16:02,-14.8333,-64.9,82.83,76,13,4.25
362,Salinopolis,BR,2021-04-17 15:13:20,-0.6136,-47.3561,77.83,85,95,3.36
363,Gazanjyk,TM,2021-04-17 15:17:03,39.2446,55.5154,77.99,22,7,6.02
364,Severo-Kurilsk,RU,2021-04-17 15:17:03,50.6789,156.125,35.4,74,90,2.44
365,Laguna,US,2021-04-17 15:16:27,38.421,-121.4238,55.99,76,1,6.91
366,Yarada,IN,2021-04-17 15:17:04,17.65,83.2667,83.07,77,0,11.12
367,Garissa,KE,2021-04-17 15:17:04,-0.4536,39.6401,94.78,33,99,6.73
368,Poum,NC,2021-04-17 15:17:04,-20.2333,164.0167,77.94,78,38,16.44
369,Tiznit,MA,2021-04-17 15:17:05,29.5833,-9.5,74.26,43,1,14.34
370,Karratha,AU,2021-04-17 15:17:05,-20.7377,116.8463,82.4,63,2,2.06
371,Yar-Sale,RU,2021-04-17 15:17:05,66.8333,70.8333,-8.93,99,31,7.16
372,Qasigiannguit,GL,2021-04-17 15:17:06,68.8193,-51.1922,6.8,66,75,11.5
373,Aketi,CD,2021-04-17 15:17:06,2.7388,23.7833,75.88,88,88,5.14
374,Majene,ID,2021-04-17 15:12:16,-3.5403,118.9707,78.26,78,98,2.64
375,Nuevitas,CU,2021-04-17 15:14:02,21.5453,-77.2644,86.0,54,20,8.05
376,Port Macquarie,AU,2021-04-17 15:17:06,-31.4333,152.9167,55.99,99,100,1.01
377,Evans,US,2021-04-17 15:17:07,33.5337,-82.1307,69.8,42,1,3.44
378,Sambava,MG,2021-04-17 15:12:11,-14.2667,50.1667,80.1,78,53,5.46
379,Pasaco,GT,2021-04-17 15:17:07,13.9772,-90.2064,87.8,61,0,3.83
380,Premia De Mar,ES,2021-04-17 15:17:07,41.4921,2.3652,54.0,55,100,8.01
381,Havoysund,NO,2021-04-17 15:17:08,70.9963,24.6622,44.6,61,0,5.75
382,Airai,TL,2021-04-17 15:17:08,-8.9266,125.4092,58.24,89,97,3.2
383,Singapore,SG,2021-04-17 15:17:08,1.2897,103.8501,75.2,100,75,2.3
384,Alice Springs,AU,2021-04-17 15:16:49,-23.7,133.8833,51.8,62,0,8.05
385,Flinders,AU,2021-04-17 15:17:09,-34.5833,150.8552,54.0,83,83,1.01
386,Cheremshanka,RU,2021-04-17 15:17:09,56.1192,60.268,41.41,62,24,5.1
387,Chichimila,MX,2021-04-17 15:17:09,20.6167,-88.2167,86.94,53,84,8.77
388,Zhezkazgan,KZ,2021-04-17 15:17:10,47.8043,67.7144,64.15,25,59,2.59
389,Berezovka,BY,2021-04-17 15:17:10,53.7214,25.4993,55.98,58,97,6.89
390,High Level,CA,2021-04-17 15:17:10,58.5169,-117.136,39.2,65,75,5.75
391,Atambua,ID,2021-04-17 15:17:11,-9.1061,124.8925,72.19,87,90,5.26
392,Coos Bay,US,2021-04-17 15:13:14,43.3665,-124.2179,44.6,100,90,2.68
393,Verkhniy Baskunchak,RU,2021-04-17 15:17:11,48.2256,46.7217,57.2,72,100,12.17
394,Kirakira,SB,2021-04-17 15:17:11,-10.4544,161.9205,78.96,82,55,6.62
395,Santa Luzia,BR,2021-04-17 15:17:12,-19.7697,-43.8514,77.0,47,40,3.44
396,Banda Aceh,ID,2021-04-17 15:17:12,5.5577,95.3222,80.91,76,72,5.12
397,Upington,ZA,2021-04-17 15:17:12,-28.4478,21.2561,87.8,8,0,4.61
398,Lulea,SE,2021-04-17 15:17:12,65.5842,22.1547,44.6,61,0,6.91
399,Qaqortoq,GL,2021-04-17 15:17:13,60.7167,-46.0333,23.0,28,20,3.44
400,Manzanillo,CU,2021-04-17 15:17:13,20.3433,-77.1167,88.02,42,4,1.74
401,Inhambane,MZ,2021-04-17 15:17:13,-23.865,35.3833,77.0,88,40,6.91
402,Usinsk,RU,2021-04-17 15:17:14,65.9939,57.5281,25.9,96,64,11.07
403,Vallenar,CL,2021-04-17 15:17:14,-28.5708,-70.7581,73.94,47,0,4.76
404,Pochutla,MX,2021-04-17 15:17:14,15.7432,-96.4661,82.0,69,75,9.22
405,Boshan,CN,2021-04-17 15:17:15,36.4833,117.8333,48.67,22,0,4.5
406,Maragogi,BR,2021-04-17 15:17:15,-9.0122,-35.2225,81.5,75,56,4.83
407,Nabire,ID,2021-04-17 15:17:15,-3.3667,135.4833,76.37,87,100,2.26
408,Sibolga,ID,2021-04-17 15:13:09,1.7427,98.7792,77.86,84,100,1.88
409,Dharchula,IN,2021-04-17 15:17:16,29.85,80.5333,57.25,91,100,2.98
410,Bud,US,2021-04-17 15:17:16,39.447,-86.1758,52.0,66,90,4.83
411,Hami,CN,2021-04-17 15:17:16,42.8,93.45,66.42,10,51,6.04
412,Tadine,NC,2021-04-17 15:17:17,-21.55,167.8833,73.76,77,0,12.5
413,Medina,SA,2021-04-17 15:17:17,24.4686,39.6142,86.0,26,40,27.63
414,Indramayu,ID,2021-04-17 15:17:17,-6.3264,108.32,81.86,70,100,2.28
415,Mount Gambier,AU,2021-04-17 15:17:18,-37.8333,140.7667,51.8,93,90,8.05
416,Kropotkin,RU,2021-04-17 15:17:18,45.4375,40.5756,47.97,92,100,7.4
417,Mao,ES,2021-04-17 15:17:18,39.8885,4.2658,44.6,87,75,10.36
418,Rudolstadt,DE,2021-04-17 15:17:19,50.7167,11.3333,46.0,67,100,3.0
419,Pietarsaari,FI,2021-04-17 15:17:19,63.65,22.6833,55.4,33,0,8.05
420,Chapais,CA,2021-04-17 15:17:19,49.7834,-74.8492,42.8,56,40,6.91
421,Waingapu,ID,2021-04-17 15:17:19,-9.6567,120.2641,77.76,84,85,7.94
422,Cocachacra,PE,2021-04-17 15:17:20,-17.0883,-71.7575,72.73,64,30,7.05
423,Boke,GN,2021-04-17 15:16:08,10.9409,-14.2967,105.96,18,95,4.32
424,San Quintin,MX,2021-04-17 15:17:20,30.4833,-115.95,58.32,81,26,11.41
425,Ust-Ilimsk,RU,2021-04-17 15:17:20,58.0006,102.6619,10.04,95,84,3.36
426,Huilong,CN,2021-04-17 15:17:21,31.8111,121.655,57.0,67,100,1.79
427,Namatanai,PG,2021-04-17 15:17:21,-3.6667,152.4333,80.46,77,87,9.06
428,Pitimbu,BR,2021-04-17 15:17:21,-7.4706,-34.8086,82.4,78,75,6.91
429,Pacific Grove,US,2021-04-17 15:17:22,36.6177,-121.9166,52.0,76,90,8.05
430,Deputatskiy,RU,2021-04-17 15:17:22,69.3,139.9,-0.58,99,100,2.37
431,Curaca,BR,2021-04-17 15:17:22,-8.9903,-39.9094,87.21,45,98,11.3
432,Juneau,US,2021-04-17 15:14:35,58.3019,-134.4197,39.99,86,40,6.51
433,Alihe,CN,2021-04-17 15:17:23,50.5667,123.7167,30.49,89,1,2.77
434,Tucupita,VE,2021-04-17 15:17:23,9.0622,-62.051,85.66,54,62,7.7
435,Lata,PT,2021-04-17 15:17:23,40.1629,-8.3327,75.99,36,3,5.84
436,Forestville,US,2021-04-17 15:17:24,38.8451,-76.875,57.99,54,1,4.61
437,Ciudad Bolivar,VE,2021-04-17 15:13:33,8.1222,-63.5497,91.0,37,26,13.13
438,Saint-Francois,FR,2021-04-17 15:17:24,46.4154,3.9054,57.2,35,0,14.97
439,Boca Do Acre,BR,2021-04-17 15:17:24,-8.7522,-67.3978,84.29,65,92,3.94
440,Xingyi,CN,2021-04-17 15:17:25,24.1877,102.817,56.08,96,100,4.5
441,Palora,EC,2021-04-17 15:16:11,-1.7,-77.9333,69.8,88,90,3.44
442,Christchurch,NZ,2021-04-17 15:17:25,-43.5333,172.6333,50.0,100,11,3.44
443,Yuanping,CN,2021-04-17 15:17:26,38.7153,112.7575,49.28,21,0,2.95
444,Pontianak,ID,2021-04-17 15:17:26,-0.0333,109.3333,77.0,94,40,6.91
445,Talcahuano,CL,2021-04-17 15:17:26,-36.7167,-73.1167,57.2,88,90,8.05
446,Filadelfia,US,2021-04-17 15:13:52,39.9523,-75.1638,54.0,50,40,12.66
447,Road Town,VG,2021-04-17 15:17:27,18.4167,-64.6167,84.2,74,20,11.5
448,Dawei,MM,2021-04-17 15:17:27,14.0833,98.2,75.9,86,58,2.42
449,Aliwal North,ZA,2021-04-17 15:17:27,-30.6937,26.7114,71.13,20,0,7.9
450,Mezen,RU,2021-04-17 15:17:27,65.8522,44.24,34.14,87,100,10.13
451,Basco,PH,2021-04-17 15:17:28,20.4487,121.9702,77.72,83,85,30.29
452,Mayo,US,2021-04-17 15:17:28,38.8876,-76.5119,57.0,54,75,8.05
453,Yarmouth,US,2021-04-17 15:17:28,41.7057,-70.2286,42.8,75,90,16.11
454,Somerset East,ZA,2021-04-17 15:17:29,-32.7217,25.588,78.12,16,1,5.3
455,Makakilo City,US,2021-04-17 15:17:29,21.3469,-158.0858,69.8,78,50,8.05
456,Savannah Bight,HN,2021-04-17 15:17:29,16.45,-85.85,84.2,74,75,20.96
457,Murgab,TM,2021-04-17 15:17:29,37.4966,61.9714,73.4,35,3,6.91
458,Wonthaggi,AU,2021-04-17 15:17:30,-38.6044,145.5913,55.0,88,30,8.93
459,Sinegorye,RU,2021-04-17 15:17:30,62.0788,150.477,14.2,82,87,12.01
460,Almeirim,BR,2021-04-17 15:17:30,-1.5233,-52.5817,85.21,64,89,4.25
461,Mainburg,DE,2021-04-17 15:17:31,48.65,11.7833,50.0,49,100,8.05
462,Bembereke,BJ,2021-04-17 15:17:31,10.2283,2.6634,101.14,18,25,8.39
463,Labrea,BR,2021-04-17 15:17:31,-7.2586,-64.7981,86.14,63,100,3.49
464,Manukan,PH,2021-04-17 15:17:32,8.5333,123.1,80.6,84,100,7.43
465,Nemuro,JP,2021-04-17 15:17:32,43.3236,145.575,40.68,92,100,25.08
466,Asfi,MA,2021-04-17 15:17:32,32.2994,-9.2372,68.14,67,1,22.15
467,Areka,ET,2021-04-17 15:17:32,7.0667,37.7,69.66,63,85,6.51
468,Vostok,RU,2021-04-17 15:17:33,46.4856,135.8833,32.63,68,98,3.29
469,Yerbogachen,RU,2021-04-17 15:17:33,61.2767,108.0108,8.11,81,68,11.07
470,Tigtabon,PH,2021-04-17 15:17:33,6.8956,122.1669,78.8,89,75,5.75
471,Plaster Rock,CA,2021-04-17 15:17:34,46.9065,-67.39,39.2,65,90,14.97
472,Srbac,BA,2021-04-17 15:17:34,45.0978,17.525,50.0,50,40,8.05
473,Mudon,MM,2021-04-17 15:17:34,16.2578,97.7164,78.76,82,99,4.32
474,Zhuhai,CN,2021-04-17 15:17:35,22.2769,113.5678,75.2,78,40,11.5
475,San Andres,CO,2021-04-17 15:17:35,12.5847,-81.7006,84.2,79,75,14.97
476,Oriximina,BR,2021-04-17 15:17:35,-1.7656,-55.8661,86.13,58,71,3.31
477,Lavrentiya,RU,2021-04-17 15:17:36,65.5833,-171.0,30.65,93,100,11.52
478,Prokhorovka,RU,2021-04-17 15:17:36,51.0374,36.7325,51.8,46,0,6.71
479,Sokolo,ML,2021-04-17 15:17:36,14.7328,-6.1219,103.1,9,100,6.11
480,Szekkutas,HU,2021-04-17 15:17:37,46.5,20.5333,54.0,46,0,4.61
481,Auki,SB,2021-04-17 15:17:37,-8.7676,160.7034,77.49,87,100,2.57
482,Faya,SA,2021-04-17 15:17:37,18.3851,42.4509,62.6,63,40,9.22
483,Zapolyarnyy,RU,2021-04-17 15:17:37,69.4154,30.8136,37.4,87,90,4.61
484,Buarcos,PT,2021-04-17 15:17:38,40.166,-8.8768,75.99,34,0,11.5
485,Gushikawa,JP,2021-04-17 15:17:38,26.3544,127.8686,66.2,72,20,10.36
486,Touros,BR,2021-04-17 15:17:38,-5.1989,-35.4608,80.6,78,75,14.97
487,Carlagan,PH,2021-04-17 15:17:39,14.975,122.0456,80.42,76,98,17.56
488,Oksbol,DK,2021-04-17 15:17:39,55.6268,8.2876,59.0,38,20,10.36
489,Teya,RU,2021-04-17 15:17:39,60.3778,92.6267,14.65,90,93,6.4
490,Gandiaye,SN,2021-04-17 15:17:40,14.2333,-16.2667,109.4,24,0,6.91
491,Lasa,IT,2021-04-17 15:17:40,46.6166,10.7002,64.4,31,0,6.91
492,Huadian,CN,2021-04-17 15:17:40,42.9633,126.7478,39.13,56,7,3.36
493,Medicine Hat,CA,2021-04-17 15:17:41,50.0501,-110.6683,48.0,39,75,12.66
494,Biloela,AU,2021-04-17 15:17:41,-24.4167,150.5,62.62,65,1,11.16
495,Kodinsk,RU,2021-04-17 15:17:41,58.6881,99.1844,9.68,94,8,2.95
496,Avera,US,2021-04-17 15:17:42,33.194,-82.5271,66.2,48,1,5.75
497,Yining,CN,2021-04-17 15:17:42,29.0361,114.5636,60.08,76,100,3.04
498,Wewak,PG,2021-04-17 15:17:42,-3.5534,143.6268,77.23,86,100,4.85
499,Port Moresby,PG,2021-04-17 15:17:43,-9.4431,147.1797,78.8,94,75,5.75
500,Tulun,RU,2021-04-17 15:17:43,54.5611,100.5792,24.01,76,100,11.27
501,Opuwo,NA,2021-04-17 15:17:43,-18.0607,13.84,80.69,32,83,8.34
502,Punto Fijo,VE,2021-04-17 15:16:16,11.6956,-70.1996,83.07,68,100,26.44
503,Saint-Marc-Des-Carrieres,CA,2021-04-17 15:17:44,46.6834,-72.0491,42.8,52,95,10.36
504,Rio Grande,BR,2021-04-17 15:17:44,-32.035,-52.0986,77.0,69,75,5.75
505,Hollola,FI,2021-04-17 15:17:44,61.05,25.4333,54.0,39,65,3.0
506,Rio Gallegos,AR,2021-04-17 15:17:45,-51.6226,-69.2181,55.4,44,0,2.3
507,Juybar,IR,2021-04-17 15:17:45,36.6412,52.9124,71.6,40,0,6.91
508,Udachnyy,RU,2021-04-17 15:17:45,66.4167,112.4,9.9,90,100,19.28
509,Ereymentau,KZ,2021-04-17 15:17:46,51.6199,73.1033,44.01,61,12,5.08
510,Saravan,AM,2021-04-17 15:17:46,39.7196,45.6483,73.4,25,75,4.61
511,Kalmunai,LK,2021-04-17 15:17:46,7.4167,81.8167,82.13,76,48,9.44
512,Malpe,IN,2021-04-17 15:17:46,13.35,74.7167,84.2,79,20,4.61
513,Presidente Medici,BR,2021-04-17 15:17:47,-11.1753,-61.9014,83.37,75,100,2.01
514,Mandalgovi,MN,2021-04-17 15:17:47,45.7625,106.2708,49.03,14,0,15.95
515,Roald,NO,2021-04-17 15:17:47,62.5833,6.1333,51.8,32,0,8.05
516,Klyavlino,RU,2021-04-17 15:17:48,54.2649,52.0267,53.17,47,4,10.4
517,Nizhnyaya Tavda,RU,2021-04-17 15:17:48,57.6731,66.1725,43.16,50,98,6.44
518,Buenaventura,CO,2021-04-17 15:17:48,3.8801,-77.0312,84.27,72,98,1.48
519,Khiri Mat,TH,2021-04-17 15:17:49,16.8333,99.8,84.99,99,79,7.87
520,Bosaso,SO,2021-04-17 15:17:49,11.2842,49.1816,84.2,74,0,11.5
521,Lake Charles,US,2021-04-17 15:16:22,30.2131,-93.2044,62.6,82,90,14.97
522,Matinhos,BR,2021-04-17 15:17:49,-25.8175,-48.5428,73.4,94,90,4.61
523,Phan Thiet,VN,2021-04-17 15:17:49,10.9333,108.1,78.87,76,71,6.93
524,Viedma,AR,2021-04-17 15:17:50,-40.8135,-62.9967,71.96,31,19,9.57
525,Hannibal,US,2021-04-17 15:17:50,39.7084,-91.3585,48.2,93,90,5.75
526,Inirida,CO,2021-04-17 15:17:50,3.8653,-67.9239,86.4,63,65,1.92
527,Odweyne,SO,2021-04-17 15:17:51,9.4092,45.064,85.57,34,61,13.2
528,Lentekhi,GE,2021-04-17 15:17:51,42.7856,42.7261,56.21,90,100,1.95
529,Codrington,AU,2021-04-17 15:17:51,-38.2667,141.9667,54.41,86,100,6.15
530,Takoradi,GH,2021-04-17 15:17:52,4.8845,-1.7554,86.7,63,91,13.71
531,Biak,ID,2021-04-17 15:17:52,-0.9131,122.8766,75.27,77,100,4.5
532,Shimoda,JP,2021-04-17 15:17:52,34.6667,138.95,62.01,71,100,13.06
533,Pampa,US,2021-04-17 15:17:52,35.5362,-100.9599,42.8,65,90,19.57
534,Zhigansk,RU,2021-04-17 15:17:53,66.7697,123.3711,14.07,94,100,12.66
535,Suyan,PH,2021-04-17 15:17:53,6.0603,125.3853,78.01,89,100,3.96
536,Narrabri,AU,2021-04-17 15:17:53,-30.3167,149.7833,48.99,93,1,6.91
537,Chibombo,ZM,2021-04-17 15:17:54,-14.6569,28.0706,68.2,58,91,11.1
538,Abha,SA,2021-04-17 15:13:09,18.2164,42.5053,64.4,63,40,9.22
539,Karpathos,GR,2021-04-17 15:17:54,35.507,27.2132,68.0,68,20,11.5
540,Taft,IR,2021-04-17 15:17:54,31.7471,54.2088,80.6,14,75,9.22
541,Iqaluit,CA,2021-04-17 15:17:55,63.7506,-68.5145,15.8,73,40,5.75
542,College,US,2021-04-17 15:17:55,64.8569,-147.8028,30.99,93,20,3.44
543,Svetlyy,RU,2021-04-17 15:17:55,54.675,20.1347,55.4,62,0,11.18
544,Piedras Negras,MX,2021-04-17 15:17:56,28.7,-100.5167,60.8,63,75,18.41
545,Ginda,IN,2021-04-17 15:17:56,30.6945,78.4932,51.03,82,100,5.64
546,Colombo,LK,2021-04-17 15:15:05,6.9319,79.8478,84.2,84,20,8.05
547,Nome,US,2021-04-17 15:17:56,64.5011,-165.4064,30.2,86,90,8.05
548,Atasu,KZ,2021-04-17 15:17:57,48.6814,71.6433,55.33,49,19,8.39
549,Penzance,GB,2021-04-17 15:17:57,50.1186,-5.5371,51.8,50,20,9.22
550,Balvi,LV,2021-04-17 15:17:57,57.1313,27.2658,56.77,64,100,9.31
551,Buraydah,SA,2021-04-17 15:17:58,26.326,43.975,84.2,26,40,9.22
552,Soria,ES,2021-04-17 15:17:58,41.6667,-2.6667,45.0,53,1,10.0
